season,first_name,last_name,jersey,position,games_played,points,total_goals,1pt_goals,2pt_goals,scoring_points,assists,shots,shot_pct,shots_on_goal,sog_pct,2pt_shots,2pt_shot_pct,2pt_shots_on_goal,groundballs,turnovers,caused_turnovers,faceoffs,faceoff_wins,faceoff_losses,faceoff_pct,saves,save_pct,scores_against,scores_against_average,2pt_goals_against,2pt_gaa,time_on_field,total_penalties,penalty_minutes,power_play_goals,power_play_shots,short_handed_goals,short_handed_shots,short_handed_goals_against,power_play_goals_against
2023,Will,Haus,6.0,SSDM,3,1,0,0,0,0,1,1,0.0,1,1.0,0,0.0,0,6,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,Dylan,Molloy,17.0,A,1,2,2,2,0,2,0,7,0.2857142857142857,6,0.8571428571428571,1,0.0,1,0,4,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Nick,Washuta,18.0,G,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,1,87.27272727272728,0,0.0,33,0,0.0,0,0,0,0,,1
2023,Justin,Anderson,21.0,M,3,6,5,5,0,5,1,14,0.3571428571428571,9,0.6428571428571429,1,0.0,1,1,4,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,0,0,,0
2023,Connor,Farrell,25.0,FO,3,0,0,0,0,0,0,1,0.0,1,1.0,0,0.0,0,30,5,1,73,44,28,0.6027397260273972,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Jordan,MacIntosh,29.0,M,3,2,2,2,0,2,0,6,0.3333333333333333,3,0.5,0,0.0,0,2,4,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Ryan,Terefenko,34.0,SSDM,3,2,2,2,0,2,0,4,0.5,3,0.75,0,0.0,0,6,2,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,Jesse,Bernhardt,36.0,D,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,5,1,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Sean,Sconone,50.0,G,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,4,1,0,0,0,0,0.0,28,0.444444444444444,37,12.367688022284122,2,0.668523676880224,8616,0,0.0,0,0,0,0,,4
2023,Greg,Weyl,57.0,D,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Kevin,Rogers,77.0,M,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Matt,Campbell,20.0,M,3,8,4,3,1,5,3,10,0.4,6,0.6,1,1.0,1,0,5,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Mikie,Schlosser,59.0,M,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Nick,Cardile,43.0,D,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Will,Bowen,24.0,D,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,9,2,4,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Brian,Minicus,7.0,A,3,6,4,4,0,4,2,20,0.2,9,0.45,0,0.0,0,4,5,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,0,0,,0
2023,Tye,Kurtz,82.0,A,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Nick,Rowlett,73.0,FO,3,2,1,1,0,1,1,2,0.5,2,1.0,0,0.0,0,21,4,1,69,34,35,0.4927536231884058,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Troy,Hettinger,9.0,LSM,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,5,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Jack,Myers,11.0,A,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Sam,Handley,26.0,M,3,2,1,1,0,1,1,10,0.1,5,0.5,2,0.0,2,3,1,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,2,0,0,,0
2023,Cross,Ferrara,22.0,A,3,4,2,2,0,2,2,18,0.1111111111111111,11,0.6111111111111112,0,0.0,0,3,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Cole,Kirst,47.0,M,2,3,2,2,0,2,1,8,0.25,5,0.625,2,0.0,0,2,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Owen,Grant,81.0,D,1,0,0,0,0,0,0,3,0.0,1,0.3333333333333333,2,0.0,0,1,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,0,0,0,,0
2023,Rob,Pannell,3.0,A,3,11,5,5,0,5,6,21,0.238095238095238,10,0.4761904761904761,1,0.0,0,7,8,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,TD,Ierlan,6.0,FO,3,2,1,1,0,1,1,2,0.5,2,1.0,0,0.0,0,20,2,1,77,42,35,0.5454545454545454,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Jules,Heningburg,7.0,M,3,4,2,2,0,2,2,8,0.25,4,0.5,1,0.0,0,0,4,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Myles,Jones,15.0,M,3,2,2,2,0,2,0,10,0.2,7,0.7,2,0.0,2,3,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,1,0,0,,0
2023,Sergio,Perkovic,16.0,M,3,0,0,0,0,0,0,11,0.0,2,0.1818181818181818,1,0.0,0,4,4,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,3.0,0,0,0,0,,0
2023,Roman,Puglise,8.0,SSDM,3,0,0,0,0,0,0,2,0.0,0,0.0,0,0.0,0,6,1,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1,0,0,,0
2023,Charlie,Bertrand,41.0,M,2,1,1,1,0,1,0,4,0.25,2,0.5,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Ryan,Conrad,15.0,M,2,1,0,0,0,0,1,4,0.0,3,0.75,0,0.0,0,0,2,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,Chris,Sabia,16.0,LSM,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Ryland,Rees,17.0,LSM,3,1,1,1,0,1,0,3,0.3333333333333333,2,0.6666666666666666,2,0.0,1,5,0,2,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Liam,Byrnes,21.0,D,3,0,0,0,0,0,0,1,0.0,0,0.0,0,0.0,0,7,1,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Alex,Mazzone,10.0,LSM,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,2,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Chris,Fake,31.0,D,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Garrett,Leadmon,40.0,SSDM,3,3,2,2,0,2,1,8,0.25,4,0.5,0,0.0,0,1,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Elijah,Gash,81.0,D,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Charlie,Hayes,23.0,SSDM,2,3,1,1,0,1,2,1,1.0,1,1.0,0,0.0,0,3,1,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Brad,Smith,27.0,M,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Michael,Ehrhardt,28.0,LSM,3,0,0,0,0,0,0,6,0.0,1,0.1666666666666666,5,0.0,0,10,2,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,2.0,0,0,0,0,,0
2023,Brian,Phipps,30.0,G,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Matthew,Dunn,33.0,D,3,1,0,0,0,0,1,1,0.0,0,0.0,0,0.0,0,4,0,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Connor,Kirst,34.0,SSDM,3,2,2,2,0,2,0,4,0.5,2,0.5,1,0.0,0,11,2,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,Kyle,Bernlohr,35.0,G,3,1,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,9,0,0,0,0,0,0.0,44,0.564102564102564,35,11.666666666666666,1,0.333333333333334,8640,0,0.0,0,0,0,0,,2
2023,Brian,Tevlin,12.0,M,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,James,Reilly,13.0,FO,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,4,0,0,37,14,23,0.3783783783783784,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Tucker,Dordevic,2.0,M,3,11,7,5,2,9,2,31,0.2258064516129032,20,0.6451612903225806,4,0.5,3,3,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,3,7,0,0,,0
2023,Petey,LaSalla,22.0,FO,3,0,0,0,0,0,0,3,0.0,1,0.3333333333333333,1,0.0,0,15,1,0,74,31,43,0.4189189189189189,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Joseph,Nardella,91.0,FO,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Cole,Williams,14.0,M,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Matthew,Hossack,94.0,LSM,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Colin,Heacock,2.0,M,2,1,1,1,0,1,0,7,0.1428571428571428,2,0.2857142857142857,0,0.0,0,1,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Josh,Stout,7.0,A,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Reid,Bowering,98.0,M,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Mike,Messenger,0.0,SSDM,3,4,4,4,0,4,0,9,0.4444444444444444,8,0.8888888888888888,1,0.0,1,4,1,3,6,2,4,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,Drake,Porter,34.0,G,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Logan,Wisnauskas,12.0,A,3,8,5,5,0,5,3,17,0.2941176470588235,12,0.7058823529411765,0,0.0,0,7,8,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,0,0,0,,0
2023,Ryan,Drenner,22.0,M,3,9,5,5,0,5,4,11,0.4545454545454545,8,0.7272727272727273,0,0.0,0,5,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,0,0,,0
2023,Ryan,Smith,43.0,M,3,7,6,6,0,6,1,10,0.6,8,0.8,0,0.0,0,5,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,2,0,0,,0
2023,Matt,Rees,44.0,D,2,3,1,0,1,2,1,5,0.2,2,0.4,5,0.2,2,3,1,3,4,0,4,0.0,0,0.0,0,0.0,0,0.0,0,2,2.0,0,1,0,0,,0
2023,Tom,Schreiber,26.0,M,3,12,4,4,0,4,8,19,0.2105263157894736,10,0.5263157894736842,4,0.0,1,7,5,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,Warren,Jeffrey,27.0,D,2,1,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,2,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Tim,Edwards,24.0,SSDM,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Mac,O'Keefe,7.0,M,3,9,7,6,1,8,1,25,0.28,15,0.6,2,0.5,2,7,4,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.5,3,8,0,0,,0
2023,Jared,Conners,28.0,LSM,3,0,0,0,0,0,0,3,0.0,0,0.0,1,0.0,0,9,4,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Jeff,Trainor,43.0,M,3,1,1,1,0,1,0,3,0.3333333333333333,1,0.3333333333333333,1,0.0,0,5,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Jack,Kielty,40.0,D,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,5,0,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,2.0,0,0,0,0,,0
2023,Tre,Leclaire,44.0,M,3,6,4,4,0,4,2,10,0.4,6,0.6,0,0.0,0,1,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Matt,McMahon,77.0,D,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,4,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Zach,Goodrich,14.0,SSDM,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,Ian,MacKay,55.0,SSDM,2,3,1,1,0,1,2,4,0.25,2,0.5,0,0.0,0,1,3,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Eric,Law,15.0,A,3,11,8,8,0,8,3,19,0.4210526315789473,16,0.8421052631578947,0,0.0,0,8,5,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Jake,Carraway,19.0,A,3,5,3,3,0,3,2,15,0.2,9,0.6,3,0.0,1,1,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,,0
2023,Kyle,Jackson,47.0,M,3,3,1,1,0,1,2,13,0.0769230769230769,7,0.5384615384615384,4,0.0,3,3,5,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1,0,0,,0
2023,Craig,Chick,21.0,LSM,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,6,1,1,3,0,3,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Jake,Richard,27.0,SSDM,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,2,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.0,0,0,0,0,,0
2023,Tucker,Durkin,51.0,D,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,3,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,Peter,Dearth,54.0,SSDM,3,0,0,0,0,0,0,3,0.0,3,1.0,0,0.0,0,7,1,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,Michael,Rexrode,22.0,D,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,7,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,3,2.5,0,0,0,0,,0
2023,Bryan,Costabile,26.0,M,3,8,6,6,0,6,2,22,0.2727272727272727,11,0.5,5,0.0,2,5,5,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,2,,0
2023,Cade,van Raaphorst,77.0,D,1,0,0,0,0,0,0,1,0.0,0,0.0,1,0.0,0,2,1,1,2,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Danny,Logan,91.0,SSDM,2,1,1,1,0,1,0,3,0.3333333333333333,3,1.0,1,0.0,1,3,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Blaze,Riorden,0.0,G,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,9,1,1,0,0,0,0.0,51,0.645569620253164,31,10.110985277463191,3,0.978482446206114,8830,0,0.0,0,0,0,0,,4
2023,Chris,Cloutier,2.0,A,1,1,1,1,0,1,0,3,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Max,Adler,6.0,FO,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Troy,Reh,10.0,LSM,3,1,1,1,0,1,0,2,0.5,1,0.5,1,0.0,0,8,1,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,0,0,0,,0
2023,Adam,Charalambides,45.0,A,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,CJ,Costabile,9.0,LSM,2,0,0,0,0,0,0,1,0.0,0,0.0,0,0.0,0,2,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Stephen,Rehfuss,,M,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Reece,Eddy,9.0,LSM,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2023,Marcus,Holman,1.0,A,3,14,10,9,1,11,3,21,0.4761904761904761,14,0.6666666666666666,2,0.5,1,6,10,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1,0,0,,0
2023,Adam,Ghitelman,8.0,G,2,0,0,0,0,0,0,1,0.0,0,0.0,1,0.0,0,5,0,0,0,0,0,0.0,22,0.458333333333333,27,15.081458494957332,1,0.55857253685027,5156,1,1.0,0,0,0,0,,2
2023,Ryan,Ambler,13.0,M,3,3,2,2,0,2,1,4,0.5,3,0.75,0,0.0,0,2,2,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,0,0,,0
2023,Grant,Ament,16.0,A,2,3,1,1,0,1,2,8,0.125,3,0.375,0,0.0,0,4,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Latrell,Harris,22.0,SSDM,3,1,1,1,0,1,0,1,1.0,1,1.0,0,0.0,0,9,1,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Stephen,Kelly,24.0,FO,3,1,0,0,0,0,1,3,0.0,2,0.6666666666666666,1,0.0,1,19,3,1,80,31,49,0.3875,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Will,Manny,4.0,A,3,12,6,5,1,7,5,16,0.375,11,0.6875,3,0.3333333333333333,2,6,3,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,2,0,0,,0
2023,Connor,Fields,5.0,M,3,8,8,8,0,8,0,29,0.2758620689655172,18,0.6206896551724138,1,0.0,0,5,4,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,,0
2023,Graeme,Hossack,81.0,D,3,0,0,0,0,0,0,1,0.0,0,0.0,0,0.0,0,12,1,1,4,0,4,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Romar,Dennis,5.0,M,3,5,3,2,1,4,1,19,0.1578947368421052,14,0.7368421052631579,13,0.0769230769230769,10,2,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.0,1,2,0,0,,0
2023,Dox,Aitken,6.0,M,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Jake,Pulver,12.0,D,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,3,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Jeff,Teat,7.0,A,3,15,5,5,0,5,10,10,0.5,8,0.8,0,0.0,0,8,5,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,0,0,,0
2023,Trevor,Baptiste,9.0,FO,3,1,1,1,0,1,0,9,0.1111111111111111,2,0.2222222222222222,1,0.0,0,38,5,1,87,65,22,0.7471264367816092,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Jack,Concannon,12.0,G,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,3,1,0,0,0,0,0.0,30,0.434782608695652,43,14.333333333333334,4,1.33333333333333,8640,0,0.0,0,0,0,0,,3
2023,Wes,Berg,14.0,A,3,7,6,6,0,6,1,12,0.5,11,0.9166666666666666,0,0.0,0,2,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Mark,Glicini,16.0,SSDM,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,2,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Johnny,Surdick,18.0,D,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,3,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2023,Austin,Kaut,14.0,G,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
